storm_number,step,10m_u_component_of_wind_max,10m_v_component_of_wind_max,2m_dewpoint_temperature_max,2m_temperature_max,convective_available_potential_energy_max,convective_precipitation_max,convective_rain_rate_max,convective_snowfall_max,geopotential_500_max,geopotential_1000_max,high_cloud_cover_max,instantaneous_10m_wind_gust_max,k_index_max,large_scale_precipitation_max,large_scale_snowfall_max,mean_large_scale_precipitation_rate_max,mean_top_net_long_wave_radiation_flux_max,mean_top_net_short_wave_radiation_flux_max,mean_total_precipitation_rate_max,mean_sea_level_pressure_max,mean_surface_latent_heat_flux_max,mean_surface_sensible_heat_flux_max,mean_surface_net_long_wave_radiation_flux_max,mean_surface_net_short_wave_radiation_flux_max,mean_vertically_integrated_moisture_divergence_max,relative_humidity_10_max,relative_humidity_20_max,relative_humidity_30_max,relative_humidity_50_max,relative_humidity_70_max,relative_humidity_100_max,relative_humidity_150_max,relative_humidity_200_max,relative_humidity_250_max,relative_humidity_300_max,relative_humidity_400_max,relative_humidity_500_max,relative_humidity_600_max,relative_humidity_700_max,relative_humidity_800_max,relative_humidity_850_max,relative_humidity_900_max,relative_humidity_925_max,relative_humidity_950_max,relative_humidity_975_max,relative_humidity_1000_max,surface_pressure_max,surface_latent_heat_flux_max,surface_sensible_heat_flux_max,specific_rain_water_content_10_max,specific_rain_water_content_20_max,specific_rain_water_content_30_max,specific_rain_water_content_50_max,specific_rain_water_content_70_max,specific_rain_water_content_100_max,specific_rain_water_content_150_max,specific_rain_water_content_200_max,specific_rain_water_content_250_max,specific_rain_water_content_300_max,specific_rain_water_content_400_max,specific_rain_water_content_500_max,specific_rain_water_content_600_max,specific_rain_water_content_700_max,specific_rain_water_content_800_max,specific_rain_water_content_850_max,specific_rain_water_content_900_max,specific_rain_water_content_925_max,specific_rain_water_content_950_max,specific_rain_water_content_975_max,specific_rain_water_content_1000_max,total_precipitation_max,total_totals_index_max,vertical_velocity_10_max,vertical_velocity_20_max,vertical_velocity_30_max,vertical_velocity_50_max,vertical_velocity_70_max,vertical_velocity_100_max,vertical_velocity_150_max,vertical_velocity_200_max,vertical_velocity_250_max,vertical_velocity_300_max,vertical_velocity_400_max,vertical_velocity_500_max,vertical_velocity_600_max,vertical_velocity_700_max,vertical_velocity_800_max,vertical_velocity_850_max,vertical_velocity_900_max,vertical_velocity_925_max,vertical_velocity_950_max,vertical_velocity_975_max,vertical_velocity_1000_max
storm_16,1,22.92984,21.739426,284.25055,286.7724,134.875,0.0015835697,0.000625293,2.6542926e-05,54090.508,50072.68,1.0,35.536495,29.818848,0.002406804,0.00032705325,0.0006685578,-149.15582,0.0,0.0007349914,100091.27,43.117798,102.90674,5.493103,0.0,0.0027581938,0.5801163,0.18767548,0.32218054,0.085271694,3.701271,0.77082825,1.7602373,0.67634934,6.5583572,1.9958191,3.423822,0.94411445,9.129372,3.7122726,5.6465373,1.1701138,8.65992,4.2477493,6.040261,0.82322425,6.8187637,100091.91,155283.0,101.84448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026459768,52.775337,0.029563904,-0.019509792,0.00027899002,0.009576866,0.033740044,-0.029951096,-0.0018078157,0.0115917185,0.029563904,-0.04248047,-0.0036904118,0.012866501,0.033740044,-0.06806135,-0.012922101,0.018994054,0.0306077,-0.10878229,-0.02459296,0.024621354,0.046791553
storm_16,10,21.648865,20.862518,286.9159,288.78006,185.125,0.002716423,0.00096760946,0.0,54703.734,50720.242,1.0,43.17511,31.746292,0.0049260836,0.00090054027,0.001368124,-143.37892,55.497498,0.0017155348,100377.484,27.616272,87.90991,2.7121887,31.524658,0.0030207783,0.3673935,0.106987,0.19173177,0.051588085,1.7647629,0.55810547,1.0621301,0.294088,3.7232819,1.3466492,2.3986385,0.43663898,5.7624817,3.1804657,4.2605987,0.52088535,6.451996,4.0093536,5.0318866,0.51380485,5.0252914,100381.67,99399.0,85.1499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006176958,49.9998,0.021732807,-0.023686409,-0.00031211902,0.009596115,0.03008604,-0.035693645,-9.398246e-05,0.01370632,0.040005207,-0.04770136,-0.0017119426,0.017067002,0.031129837,-0.056576252,-0.008800262,0.01859572,0.053056717,-0.07380438,-0.008091244,0.027812352,0.06193161
storm_16,11,23.036453,21.968277,286.5973,288.83588,223.125,0.0031996975,0.00118246,0.0,54703.734,50813.453,1.0,43.167038,32.311554,0.0046436265,0.0006340754,0.0012898985,-142.19241,0.7234497,0.0016208771,100372.07,27.058044,81.552734,3.3981018,0.2467041,0.0029100012,0.35272217,0.11065674,0.18745792,0.047785927,1.6914062,0.5691147,1.0314926,0.30655354,3.5508957,1.416336,2.3918788,0.41121563,5.450737,3.0924454,4.0579824,0.46033627,6.378647,3.8516464,5.096584,0.48906752,5.0289536,100371.04,97374.0,83.28931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058351867,49.25527,0.024343014,-0.021076202,0.0014731619,0.006986787,0.024343014,-0.033605576,-0.00089169777,0.011863809,0.0306077,-0.035171986,-0.0020815649,0.013927136,0.03948307,-0.06440735,-0.005650651,0.018834488,0.05827713,-0.06284094,-0.004625222,0.025927749,0.033740044
storm_16,12,22.556213,21.580368,286.48682,288.96045,202.25,0.0031693731,0.0011054266,0.0,54630.15,50818.35,1.0,42.69243,32.166374,0.005153572,0.00046504638,0.0014315499,-148.24312,0.0,0.0016798992,100278.62,29.698883,73.119385,1.6162262,0.0,0.0029770155,0.33805084,0.11432648,0.19501904,0.046397716,1.73909,0.56544495,1.0201595,0.2978702,3.2721558,1.486023,2.3881137,0.37257364,5.685463,3.103447,3.984866,0.45077375,6.67939,3.627922,5.113861,0.5360407,5.014282,100277.11,106956.0,75.121826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006047666,49.017258,0.020688534,-0.016377449,0.001994743,0.006211543,0.024343014,-0.036215782,0.00029240758,0.011609479,0.02486515,-0.03308344,-0.0017881677,0.012222438,0.046269894,-0.052921772,-0.0046218676,0.017781638,0.059321404,-0.07589245,-0.003661638,0.027382405,0.057754993
storm_16,13,22.49858,21.134064,286.68903,289.25015,259.0,0.0030496716,0.0011174632,0.0,54679.203,50877.227,1.0,43.132046,32.3795,0.0043349545,0.00037799706,0.0012041559,-147.5398,0.0,0.0014279424,100289.234,23.644287,69.98071,3.0327759,0.0,0.0027855467,0.34172058,0.106987,0.19716431,0.049103875,1.8381119,0.51776123,0.9926573,0.28640473,3.0741043,1.515358,2.3351433,0.35208976,5.7918243,3.1327896,3.8739312,0.44819936,6.5326843,3.5032196,5.1980515,0.58979255,4.9042587,100287.74,85087.0,69.82959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051406156,51.265514,0.018600464,-0.012722969,0.0012387389,0.0055936137,0.025387287,-0.030473232,0.0005047814,0.010744176,0.02486515,-0.026296616,-0.0024650672,0.011323842,0.03791666,-0.040914536,-0.005073461,0.014881981,0.05618906,-0.070672035,-0.0022675635,0.025074476,0.06401968
storm_16,14,22.275635,20.923447,286.85828,289.32147,311.75,0.0031068092,0.0013785334,0.0,54581.086,50906.656,1.0,41.058655,31.564049,0.003128169,0.0005094365,0.0008687023,-134.73505,0.0,0.0011612298,100159.79,27.594818,66.782715,4.568619,0.0,0.0027951207,0.37472534,0.106987,0.20331399,0.05727672,1.8087692,0.5140991,1.0018686,0.26139203,2.9090652,1.5300293,2.2874205,0.32175076,5.5864334,2.9494095,3.782499,0.4451389,6.3896484,3.5508957,5.237823,0.6724954,4.5484924,100157.484,99306.0,69.923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041804463,52.54465,0.015468121,-0.0153336525,0.001231546,0.0056507555,0.02695322,-0.031517506,0.0018624213,0.01096189,0.02486515,-0.029951096,-0.0021970852,0.010059253,0.032696247,-0.045091152,-0.005812685,0.0139675,0.041049004,-0.05344391,-0.0016501009,0.01941043,0.058799267
storm_16,15,22.422836,20.910248,286.98486,289.47504,304.25,0.0027454705,0.0011677754,0.0,54600.71,50936.094,1.0,39.7389,31.465202,0.0027907435,0.0004903944,0.00077520777,-147.35188,0.0,0.0012492063,100158.27,36.95584,65.87891,1.7056885,0.0,0.0026467312,0.43707275,0.09598541,0.20787416,0.06720418,1.7207489,0.55444336,1.012814,0.23588555,3.0741043,1.5006943,2.2102923,0.32499075,5.171997,2.8870544,3.6542194,0.42692232,6.426323,3.7782898,5.2587175,0.6523561,4.3797836,100155.7,133010.0,70.30786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004497161,52.726513,0.015990257,-0.0153336525,0.0006073614,0.0067621116,0.031129837,-0.032561302,0.0009477364,0.010598534,0.027475357,-0.032561302,-0.0046257023,0.011501382,0.02277708,-0.047179222,-0.008376007,0.013753363,0.03008604,-0.0518775,-0.0047733635,0.017042512,0.07028437
storm_16,16,21.9534,20.862228,286.92755,289.54803,344.0,0.0027515353,0.0014366696,0.0,54605.617,50965.53,1.0,39.610603,30.831993,0.002747614,0.00044575706,0.00076322723,-147.87804,0.0,0.0011743149,100124.234,42.838684,71.6499,1.213623,0.0,0.0026002321,0.49208832,0.088653564,0.21126898,0.073244445,1.5043564,0.6204605,1.0055126,0.1966597,3.1437912,1.4970245,2.0982525,0.32947814,4.7978973,2.8980637,3.5402331,0.36616892,6.514351,3.7782898,5.2467046,0.61214495,4.3137665,100126.47,154165.0,68.210205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042275526,52.99137,0.019644737,-0.022642136,8.483279e-05,0.0075598424,0.03008604,-0.028906822,-0.00024499182,0.01058116,0.032696247,-0.030473232,-0.005278638,0.013542009,0.0191226,-0.041436672,-0.005685641,0.013944062,0.033740044,-0.050833702,-0.0045360546,0.015171345,0.06871843
storm_16,17,21.95784,20.959412,286.94565,289.7483,382.0,0.0029625292,0.0012219395,0.0,54649.766,51029.305,1.0,39.94705,30.899948,0.0026444402,0.0003655085,0.0007345681,-140.7965,0.0,0.001061839,100146.56,45.501007,81.81592,2.27977,0.0,0.002438169,0.5140991,0.088653564,0.20860827,0.076487534,1.3833237,0.6057892,0.9768822,0.16762249,2.967743,1.3759918,1.9776552,0.3478545,4.4971466,2.8027039,3.4849524,0.3275525,6.40065,3.8223038,5.179892,0.5554711,4.4531403,100143.305,163805.0,70.51514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038226377,52.99137,0.020166874,-0.021076202,-0.0010570941,0.0073978584,0.024343014,-0.032561302,-0.0020489553,0.010579836,0.03791666,-0.037260056,-0.0058692456,0.013379474,0.02277708,-0.046657085,-0.003297777,0.015060024,0.02695322,-0.0403924,-0.0074378313,0.011915787,0.059321404
storm_16,18,22.085266,20.904327,287.03943,290.0083,398.625,0.0031604352,0.0011387677,0.0,54718.453,51073.453,1.0,38.928745,31.468292,0.0033801813,0.00027289474,0.0009387061,-139.79788,0.0,0.0012564445,100184.29,40.605774,86.97266,5.1128693,0.0,0.0025038142,0.49208832,0.09598541,0.2025628,0.073340654,1.2733002,0.5617752,0.9424724,0.15573367,2.7880325,1.3026352,1.8908814,0.3496226,4.4494705,2.799034,3.5369494,0.34176543,6.169594,3.9506683,5.120031,0.50806177,4.790558,100176.98,146205.0,69.492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045232214,52.99137,0.014423847,-0.024730682,-0.0005019453,0.0069631394,0.023299217,-0.032039165,-0.0019156738,0.009281894,0.03791666,-0.03830433,-0.0030413077,0.01303435,0.03791666,-0.043002605,0.0028111548,0.016789908,0.040005207,-0.045091152,-0.005714411,0.015513789,0.053056717
storm_16,19,22.41397,20.818634,287.2638,290.23834,352.625,0.003084465,0.0011539336,0.0,54723.36,51102.89,1.0,38.32135,31.947067,0.0026824959,0.00015777699,0.0007451391,-137.39264,0.0,0.0010128394,100155.45,33.348846,86.811035,3.85289,0.0,0.0027294736,0.42607117,0.10332489,0.19775692,0.06661785,1.2476273,0.5104294,0.9022733,0.15331335,2.7623596,1.2256165,1.8539591,0.36727655,4.8455734,2.85038,3.681971,0.35991588,6.1549225,3.9506683,5.042398,0.4971874,4.948265,100151.28,120060.0,71.87109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036462378,52.99137,0.021732807,-0.026818752,-0.000851428,0.007916323,0.02643156,-0.029951096,-0.0031664234,0.009012015,0.048357964,-0.043524742,-0.0011491298,0.0130664855,0.04313755,-0.030473232,0.005068615,0.0153231295,0.03426218,-0.056576252,-0.007445019,0.018377928,0.042615414
storm_16,2,22.793564,21.774628,284.51892,286.88083,110.875,0.0022966703,0.00081029325,4.2193453e-05,54124.85,50156.08,1.0,41.017387,29.312279,0.0035366323,0.0003645192,0.0009823996,-157.1286,37.59778,0.0010398449,100040.1,42.688385,113.769775,7.431534,19.224915,0.0030891597,0.5617752,0.18767548,0.32170573,0.08190485,3.338173,0.7781677,1.6267542,0.6158077,5.956871,1.9591446,3.3206801,0.8422258,8.351837,3.9873505,5.4652705,1.0143414,8.164787,4.2917633,5.928649,0.7762566,6.209938,100041.4,153687.0,97.72949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037424564,52.775337,0.023820877,-0.01794386,-9.8770535e-05,0.009379823,0.027475357,-0.033605576,-0.0025029406,0.011551014,0.03582859,-0.048745155,-0.004071046,0.013439555,0.036872387,-0.061275005,-0.013677629,0.018860828,0.023299217,-0.08842182,-0.023522003,0.022589795,0.034784317
storm_16,20,22.324234,20.431137,287.20804,290.38177,415.125,0.0027840943,0.0011089172,0.0,54718.453,51137.234,1.0,37.995674,32.150932,0.002128575,0.00022442406,0.000591272,-137.31747,0.0,0.00089980755,100109.7,40.605774,97.86719,2.3990479,0.0,0.002802642,0.38572693,0.106987,0.18973123,0.059664264,1.280632,0.5140991,0.85448265,0.15879768,2.9714127,1.2219467,1.8397602,0.39668036,5.2343445,3.0447617,3.8594046,0.36753434,6.0889053,3.5765762,4.9521585,0.5289533,4.8125687,100108.74,146185.0,80.791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032393187,52.99137,0.025909424,-0.029428959,-0.0007128816,0.009321959,0.045747757,-0.043524742,-0.0026803166,0.013198362,0.040526867,-0.026818752,0.0016083394,0.011439061,0.04522562,-0.053966045,0.0065628868,0.014414296,0.05462265,-0.06492901,-0.0061765444,0.023507504,0.045747757
storm_16,21,21.782303,20.287445,287.40375,290.55768,521.625,0.002344232,0.0013873202,0.0,54698.83,51132.33,1.0,37.852123,33.108475,0.003443608,0.00012884289,0.0009565591,-134.0693,0.0,0.0010468056,100094.52,30.364471,95.8584,-0.48623657,0.0,0.0030720644,0.35272217,0.10332489,0.18291797,0.055734217,1.2843018,0.5251007,0.81461024,0.16492814,3.0557709,1.236618,1.8284776,0.37077564,5.3003616,3.121788,4.0164027,0.37945974,6.2282715,3.3125,4.8849254,0.6300421,4.599846,100097.22,109358.0,75.92285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003769517,52.99137,0.027475357,-0.039870262,-0.0017037917,0.010913687,0.045747757,-0.03882599,-0.0035245246,0.013659454,0.033740044,-0.035171986,0.0013096838,0.013862503,0.03582859,-0.044569016,0.0036793307,0.015023235,0.0488801,-0.07589245,-0.005629074,0.022234596,0.044181347
storm_16,22,21.345245,19.951553,287.6121,290.66187,684.0,0.0024699979,0.0012025607,0.0,54708.64,51132.33,1.0,38.211,33.44516,0.004513392,5.6507997e-05,0.0012539569,-137.85435,0.0,0.0015315092,100045.305,11.749756,90.543945,-2.2457428,0.0,0.0029523969,0.30137634,0.10332489,0.17263599,0.047333065,1.4089966,0.5140991,0.7865793,0.17546584,2.9787445,1.2219467,1.8565222,0.3813685,5.10598,3.3491821,4.1359296,0.36097416,6.49234,3.2684937,4.8877106,0.73665637,4.376114,100047.6,42268.0,73.33325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055144615,52.99137,0.01755619,-0.034127712,-0.0006841177,0.009730844,0.06506395,-0.03464985,-0.00038786302,0.0155930035,0.0603652,-0.03673792,0.0033734743,0.015515583,0.04313755,-0.048223495,0.00031686027,0.017103538,0.041049004,-0.060230732,-0.005180847,0.022040928,0.058799267
storm_16,23,22.23285,19.811646,288.01016,290.55704,455.125,0.0030353074,0.0012209765,0.0,54747.883,51151.945,1.0,38.747513,33.936287,0.0067442954,4.7357753e-05,0.0018731835,-133.0707,0.0,0.0019660997,100042.92,4.793396,88.92334,-2.5737915,0.0,0.003038559,0.2610321,0.09965515,0.15803263,0.03558412,1.559372,0.48475647,0.80058646,0.18965183,3.4335327,1.2512894,2.0009336,0.47186077,5.0913086,3.4408722,4.1790214,0.34609306,6.7527466,3.448204,5.014552,0.8434795,4.570503,100047.6,17263.0,74.77637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070769936,52.99137,0.01755619,-0.03464985,-0.00014383887,0.008337708,0.0603652,-0.028385162,0.0021855417,0.014274262,0.050446033,-0.048745155,0.004598802,0.016175525,0.040005207,-0.057620525,-0.0017536494,0.016063295,0.05096817,-0.05135584,-0.0008135547,0.019150969,0.06297541
storm_16,24,22.200027,20.221909,288.25272,290.6458,454.625,0.0033816434,0.0014798804,0.0,54733.164,51161.758,1.0,37.835976,33.58107,0.0068356283,2.485374e-05,0.0018987888,-129.44672,10.665466,0.0020529623,100003.89,6.3392334,70.208496,-4.303467,4.845886,0.0029886402,0.25003052,0.10332489,0.1587431,0.031682946,1.5043564,0.49208832,0.8216593,0.1833353,3.400528,1.3466492,2.0584812,0.48089826,4.9886093,3.3858566,4.113991,0.31362444,6.8004227,3.466545,5.0847015,0.90735024,4.790558,100005.95,22829.0,64.65747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073897,52.99137,0.0191226,-0.028385162,0.0014151502,0.0075700437,0.042093277,-0.03464985,0.0026783566,0.011761125,0.04731369,-0.060230732,0.002379214,0.017323842,0.034784317,-0.06962776,-0.0048308903,0.017838236,0.06297541,-0.070672035,-6.857566e-05,0.020595677,0.053056717
storm_16,25,21.949142,20.740112,288.28503,290.70532,457.25,0.0036360486,0.0014337809,0.0,54742.977,51191.195,1.0,37.463646,33.896133,0.004801769,7.913448e-06,0.0013338272,-127.94342,144.27283,0.0017405916,100017.766,2.0022583,66.359375,-3.170227,87.3139,0.002968125,0.2610321,0.11065674,0.16295633,0.031441294,1.4200058,0.4884262,0.8335109,0.18712984,3.2684937,1.2329559,2.0555308,0.42192093,5.171997,3.147461,3.981538,0.31208178,6.7747498,3.4958878,5.152683,0.884978,5.0729675,100016.586,7162.0,62.821045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006265158,52.99137,0.019644737,-0.018465996,0.0011788089,0.0072606513,0.029041767,-0.031517506,0.0002554989,0.010838186,0.042615414,-0.069105625,-0.0012862369,0.01584583,0.042615414,-0.061796665,-0.00688893,0.017361892,0.08542442,-0.059708595,-0.00059256324,0.02405934,0.05096817
storm_16,26,21.569305,20.36583,288.44135,290.81177,521.5,0.0029181596,0.0012854917,0.0,54689.016,51215.727,1.0,35.383972,34.49846,0.0053565353,3.7218444e-05,0.0014879289,-129.26416,312.93555,0.0017564604,99925.83,-8.861694,71.00635,-5.608185,217.78253,0.0035644118,0.25369263,0.09598541,0.1712719,0.03660836,1.442009,0.48475647,0.825374,0.19077377,2.9347382,1.1852722,2.018235,0.3510117,5.109642,2.9347382,3.8703978,0.3712735,6.8701096,3.7232819,5.1978564,0.8269459,5.014282,99766.695,-31886.0,65.02466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006323289,52.99137,0.018600464,-0.012722969,0.0012348983,0.006688216,0.023299217,-0.030473232,-0.00044202586,0.010577054,0.027475357,-0.05918646,-0.0014444427,0.013669603,0.06193161,-0.047179222,-0.004174104,0.017921254,0.08542442,-0.041436672,0.0009314359,0.02260374,0.06924057
storm_16,27,21.504227,21.256683,288.52594,290.87665,541.75,0.0038910923,0.0014831303,0.0,54718.453,51240.25,1.0,36.052376,35.113136,0.0064305477,9.892043e-06,0.0017862665,-125.53817,469.34128,0.002415446,99924.31,-4.3099976,60.555664,-4.489853,345.37888,0.0038030632,0.32337952,0.084983826,0.17622957,0.047432955,1.3906631,0.47008514,0.80061334,0.205073,2.7953644,1.188942,1.9810665,0.32622886,4.907921,2.9053955,3.8035953,0.39967996,6.7600784,3.9213333,5.2519884,0.7290814,4.7538834,99917.336,-15533.0,58.579346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695651,52.79242,0.018600464,-0.014811516,-0.00082890195,0.006017292,0.019644737,-0.033605576,-0.0018246036,0.0099008335,0.029563904,-0.03882599,-0.0019132883,0.012577547,0.061409473,-0.061275005,-0.0032872343,0.017895818,0.09116697,-0.05135584,-0.0007114441,0.021265145,0.06662989
storm_16,28,21.800491,21.13971,288.63568,290.9987,576.375,0.0044327807,0.0016872683,0.0,54679.203,51269.688,1.0,35.855892,35.761795,0.0076246466,8.531846e-06,0.0021179612,-126.59583,558.03394,0.0025243028,99852.55,-6.1779175,68.30054,-4.624054,418.2785,0.0041928384,0.33071136,0.08131409,0.176738,0.054169606,1.3686523,0.4627533,0.78213364,0.20829408,2.8283768,1.262291,1.9921236,0.32716197,5.2160034,2.8577194,3.7586918,0.40066144,6.6390457,3.7159424,5.281387,0.65563107,5.2416763,99859.734,-22296.0,63.259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00908854,51.30213,0.022254944,-0.02159834,1.868072e-05,0.005297112,0.025387287,-0.028385162,0.0009832194,0.009093729,0.035306454,-0.033605576,0.0010110235,0.012546817,0.054100513,-0.052399635,-0.0012862312,0.016755125,0.05618906,-0.06492901,-7.0014496e-05,0.017730305,0.0796814
storm_16,29,21.974548,21.88829,288.7225,291.26587,702.625,0.0051615224,0.0016371966,0.0,54782.227,51308.93,1.0,37.124508,36.011993,0.008092308,6.5532513e-06,0.0022478672,-126.364975,592.53125,0.0025886144,99965.3,-10.192871,68.671875,-4.0798035,450.84277,0.004650995,0.33805084,0.08131409,0.18159118,0.06131785,1.3723221,0.4884262,0.7879668,0.20379922,3.059433,1.3026352,2.0545745,0.32455456,5.1426544,2.9750824,3.756728,0.34746823,7.1928635,3.6315842,5.363654,0.67722064,5.549759,99966.96,-36651.0,70.20923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009319061,50.35742,0.029563904,-0.017421722,0.00083317066,0.0057207085,0.042093277,-0.029951096,0.002724374,0.008810479,0.038960934,-0.040914536,0.0010426586,0.01178906,0.045747757,-0.07954693,-0.00039600034,0.017774254,0.06349754,-0.076414585,-0.0003566952,0.021544809,0.07289457
storm_16,3,22.608307,21.81015,284.8641,287.16656,136.5,0.002278476,0.0006984747,1.0663061e-05,54208.25,50205.133,1.0,41.004826,29.380234,0.003317602,0.00039011473,0.00092155766,-150.89534,151.38312,0.0010094987,100046.39,42.9675,109.52246,5.2321625,85.4989,0.0031315573,0.53977203,0.16934204,0.327815,0.087658346,3.1804657,0.77082825,1.5082346,0.57211274,5.6267776,1.7574234,3.178949,0.78531677,7.8163605,3.7819595,5.240255,0.8962985,7.735672,4.299095,5.8164034,0.76907146,5.7221375,100049.375,154755.0,96.69873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036342107,52.775337,0.023299217,-0.026296616,-0.0004161431,0.00974483,0.025387287,-0.034127712,-0.00237734,0.0123768095,0.029563904,-0.050311565,-0.0055116224,0.0146987215,0.029041767,-0.05709839,-0.015783612,0.019360896,0.02851963,-0.08998823,-0.023363791,0.019959813,0.029041767
storm_16,30,21.903992,22.001999,288.90894,291.7562,806.25,0.0050316066,0.002073999,0.0,54850.906,51416.86,1.0,37.519268,36.407364,0.008075394,4.575122e-06,0.0022431691,-128.27094,524.8801,0.0025802623,100027.96,-6.5429077,71.268555,-0.8888397,388.8684,0.005049659,0.37472534,0.07764435,0.18906127,0.07176303,1.3686523,0.5471039,0.8177424,0.19088283,3.0704422,1.5263672,2.0614517,0.2710462,4.6768646,2.8100357,3.7713315,0.3300734,7.7466736,3.4445343,5.45618,0.78916174,5.5057526,100028.1,-23554.0,72.13574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009287991,49.564064,0.024343014,-0.016899586,0.0013528286,0.0052109966,0.027997494,-0.03673792,0.0019875458,0.008865368,0.036350727,-0.05553198,-0.0025130028,0.012622782,0.04731369,-0.080069065,0.00023631769,0.019378025,0.058799267,-0.080069065,-0.0010057893,0.022984944,0.12979937
